"listing_id","season","available_days","total_days","availability_ratio","room_type"
"34616492","Summer","160","161","0.993789","Private room"
"34616492","Winter","181","181","1","Private room"
"34629768","Autumn","182","182","1","Private room"
"34629768","Spring","115","116","0.991379","Private room"
"34629768","Summer","160","161","0.993789","Private room"
"34629768","Winter","181","181","1","Private room"
"34639683","Autumn","0","182","0","Entire home/apt"
"34639683","Spring","19","116","0.163793","Entire home/apt"
"34639683","Summer","42","161","0.26087","Entire home/apt"
"34639683","Winter","0","181","0","Entire home/apt"
"34656374","Autumn","72","182","0.395604","Hotel room"
"34656374","Spring","100","116","0.862069","Hotel room"
"34656374","Summer","116","161","0.720497","Hotel room"
"34656374","Winter","147","181","0.812155","Hotel room"
"34657101","Autumn","111","182","0.60989","Hotel room"
"34657101","Spring","104","116","0.896552","Hotel room"
"34657101","Summer","146","161","0.906832","Hotel room"
"34657101","Winter","159","181","0.878453","Hotel room"
"34657184","Autumn","118","182","0.648352","Private room"
"34657184","Spring","112","116","0.965517","Private room"
"34657184","Summer","161","161","1","Private room"
"34657184","Winter","160","181","0.883978","Private room"
"34687419","Autumn","182","182","1","Private room"
"34687419","Spring","115","116","0.991379","Private room"
"34687419","Summer","160","161","0.993789","Private room"
"34687419","Winter","181","181","1","Private room"
"34687577","Autumn","91","91","1",
"34687577","Spring","24","24","1",
"34687577","Summer","68","69","0.985507",
"34687577","Winter","91","91","1",
"34692579","Autumn","0","91","0",
"34692579","Spring","0","24","0",
"34692579","Summer","0","69","0",
"34692579","Winter","0","91","0",
"34693973","Autumn","0","91","0",
"34693973","Spring","0","24","0",
"34693973","Summer","0","69","0",
"34693973","Winter","0","91","0",
"3469627","Autumn","182","182","1","Private room"
"3469627","Spring","116","116","1","Private room"
"3469627","Summer","140","161","0.869565","Private room"
"3469627","Winter","181","181","1","Private room"
"34702110","Autumn","182","182","1","Private room"
"34702110","Spring","115","116","0.991379","Private room"
"34702110","Summer","160","161","0.993789","Private room"
"34702110","Winter","181","181","1","Private room"
"34702965","Autumn","182","182","1","Private room"
"34702965","Spring","116","116","1","Private room"
"34702965","Summer","161","161","1","Private room"
"34702965","Winter","181","181","1","Private room"
"34703325","Autumn","182","182","1","Private room"
"34703325","Spring","116","116","1","Private room"
"34703325","Summer","155","161","0.962733","Private room"
"34703325","Winter","181","181","1","Private room"
"34703647","Autumn","182","182","1","Private room"
"34703647","Spring","116","116","1","Private room"
"34703647","Summer","160","161","0.993789","Private room"
"34703647","Winter","181","181","1","Private room"
"34721884","Autumn","0","91","0",
"34721884","Spring","0","24","0",
"34721884","Summer","0","69","0",
"34721884","Winter","0","91","0",
"34726274","Autumn","182","182","1","Private room"
"34726274","Spring","115","116","0.991379","Private room"
"34726274","Summer","160","161","0.993789","Private room"
"34726274","Winter","181","181","1","Private room"
"34734683","Autumn","91","91","1",
"34734683","Spring","24","24","1",
"34734683","Summer","68","69","0.985507",
"34734683","Winter","91","91","1",
"34736077","Autumn","182","182","1","Private room"
"34736077","Spring","116","116","1","Private room"
"34736077","Summer","161","161","1","Private room"
"34736077","Winter","181","181","1","Private room"
"34736388","Autumn","182","182","1","Private room"
"34736388","Spring","116","116","1","Private room"
"34736388","Summer","161","161","1","Private room"
"34736388","Winter","181","181","1","Private room"
"34736751","Autumn","91","91","1",
"34736751","Spring","24","24","1",
"34736751","Summer","69","69","1",
"34736751","Winter","91","91","1",
"34737299","Autumn","182","182","1","Private room"
"34737299","Spring","116","116","1","Private room"
"34737299","Summer","161","161","1","Private room"
"34737299","Winter","181","181","1","Private room"
"34757696","Autumn","20","91","0.21978",
"34757696","Spring","24","24","1",
"34757696","Summer","14","69","0.202899",
"34757696","Winter","61","91","0.67033",
"34759673","Autumn","30","91","0.32967",
"34759673","Spring","0","24","0",
"34759673","Summer","10","69","0.144928",
"34759673","Winter","18","91","0.197802",
"34759970","Autumn","65","91","0.714286",
"34759970","Spring","19","24","0.791667",
"34759970","Summer","26","69","0.376812",
"34759970","Winter","73","91","0.802198",
"34764583","Autumn","91","91","1",
"34764583","Spring","24","24","1",
"34764583","Summer","68","69","0.985507",
"34764583","Winter","91","91","1",
"34791318","Autumn","92","182","0.505494","Entire home/apt"
"34791318","Spring","19","116","0.163793","Entire home/apt"
"34791318","Summer","81","161","0.503106","Entire home/apt"
"34791318","Winter","20","181","0.110497","Entire home/apt"
"34793936","Autumn","182","182","1","Private room"
"34793936","Spring","115","116","0.991379","Private room"
"34793936","Summer","160","161","0.993789","Private room"
"34793936","Winter","181","181","1","Private room"
"34794266","Autumn","182","182","1","Private room"
"34794266","Spring","116","116","1","Private room"
"34794266","Summer","161","161","1","Private room"
"34794266","Winter","181","181","1","Private room"
"34795750","Autumn","182","182","1","Shared room"
"34795750","Spring","116","116","1","Shared room"
"34795750","Summer","161","161","1","Shared room"
"34795750","Winter","181","181","1","Shared room"
"34801861","Autumn","182","182","1","Private room"
"34801861","Spring","115","116","0.991379","Private room"
"34801861","Summer","161","161","1","Private room"
"34801861","Winter","181","181","1","Private room"
"34803018","Autumn","91","91","1",
"34803018","Spring","24","24","1",
"34803018","Summer","63","69","0.913043",
"34803018","Winter","91","91","1",
"34805446","Autumn","91","91","1",
"34805446","Spring","24","24","1",
"34805446","Summer","68","69","0.985507",
"34805446","Winter","91","91","1",
"34822792","Autumn","91","91","1","Entire home/apt"
"34822792","Spring","25","92","0.271739","Entire home/apt"
"34822792","Summer","50","92","0.543478","Entire home/apt"
"34822792","Winter","90","90","1","Entire home/apt"
"34828402","Autumn","182","182","1","Private room"
"34828402","Spring","116","116","1","Private room"
"34828402","Summer","160","161","0.993789","Private room"
"34828402","Winter","181","181","1","Private room"
"34828825","Autumn","91","91","1",
"34828825","Spring","24","24","1",
"34828825","Summer","68","69","0.985507",
"34828825","Winter","91","91","1",
"34829695","Autumn","91","91","1",
"34829695","Spring","24","24","1",
"34829695","Summer","68","69","0.985507",
"34829695","Winter","91","91","1",
"34830217","Autumn","91","91","1",
"34830217","Spring","24","24","1",
"34830217","Summer","68","69","0.985507",
"34830217","Winter","91","91","1",
"34833922","Autumn","21","182","0.115385","Private room"
"34833922","Spring","67","116","0.577586","Private room"
"34833922","Summer","91","161","0.565217","Private room"
"34833922","Winter","0","181","0","Private room"
"34853372","Autumn","182","182","1","Private room"
"34853372","Spring","115","116","0.991379","Private room"
"34853372","Summer","160","161","0.993789","Private room"
"34853372","Winter","181","181","1","Private room"
"34868123","Autumn","0","182","0","Entire home/apt"
"34868123","Spring","0","116","0","Entire home/apt"
"34868123","Summer","19","161","0.118012","Entire home/apt"
"34868123","Winter","0","181","0","Entire home/apt"
"34874232","Autumn","182","182","1","Private room"
"34874232","Spring","115","116","0.991379","Private room"
"34874232","Summer","160","161","0.993789","Private room"
"34874232","Winter","181","181","1","Private room"
"34874686","Autumn","182","182","1","Private room"
"34874686","Spring","115","116","0.991379","Private room"
"34874686","Summer","160","161","0.993789","Private room"
"34874686","Winter","181","181","1","Private room"
"34875088","Autumn","91","91","1",
"34875088","Spring","24","24","1",
"34875088","Summer","68","69","0.985507",
"34875088","Winter","91","91","1",
"34875736","Autumn","182","182","1","Entire home/apt"
"34875736","Spring","115","116","0.991379","Entire home/apt"
"34875736","Summer","160","161","0.993789","Entire home/apt"
"34875736","Winter","181","181","1","Entire home/apt"
"34878157","Autumn","91","91","1",
"34878157","Spring","0","24","0",
"34878157","Summer","8","69","0.115942",
"34878157","Winter","29","91","0.318681",
"34882225","Autumn","91","91","1",
"34882225","Spring","24","24","1",
"34882225","Summer","68","69","0.985507",
"34882225","Winter","91","91","1",
"34885061","Autumn","182","182","1","Private room"
"34885061","Spring","115","116","0.991379","Private room"
"34885061","Summer","143","161","0.888199","Private room"
"34885061","Winter","181","181","1","Private room"
"34887713","Autumn","182","182","1","Private room"
"34887713","Spring","116","116","1","Private room"
"34887713","Summer","161","161","1","Private room"
"34887713","Winter","181","181","1","Private room"
"34888576","Autumn","182","182","1","Private room"
"34888576","Spring","116","116","1","Private room"
"34888576","Summer","161","161","1","Private room"
"34888576","Winter","181","181","1","Private room"
"34912428","Autumn","182","182","1","Entire home/apt"
"34912428","Spring","116","116","1","Entire home/apt"
"34912428","Summer","161","161","1","Entire home/apt"
"34912428","Winter","181","181","1","Entire home/apt"
"34912662","Autumn","182","182","1","Private room"
"34912662","Spring","115","116","0.991379","Private room"
"34912662","Summer","160","161","0.993789","Private room"
"34912662","Winter","181","181","1","Private room"
"34914343","Autumn","91","91","1",
"34914343","Spring","24","24","1",
"34914343","Summer","68","69","0.985507",
"34914343","Winter","91","91","1",
"34916939","Autumn","182","182","1","Private room"
"34916939","Spring","116","116","1","Private room"
"34916939","Summer","161","161","1","Private room"
"34916939","Winter","181","181","1","Private room"
"34922245","Autumn","91","91","1",
"34922245","Spring","24","24","1",
"34922245","Summer","68","69","0.985507",
"34922245","Winter","91","91","1",
"34926032","Autumn","182","182","1","Private room"
"34926032","Spring","116","116","1","Private room"
"34926032","Summer","161","161","1","Private room"
"34926032","Winter","181","181","1","Private room"
"34928422","Autumn","182","182","1","Private room"
"34928422","Spring","115","116","0.991379","Private room"
"34928422","Summer","160","161","0.993789","Private room"
"34928422","Winter","181","181","1","Private room"
"34954014","Autumn","182","182","1","Private room"
"34954014","Spring","115","116","0.991379","Private room"
"34954014","Summer","160","161","0.993789","Private room"
"34954014","Winter","181","181","1","Private room"
"34960149","Autumn","182","182","1","Private room"
"34960149","Spring","115","116","0.991379","Private room"
"34960149","Summer","160","161","0.993789","Private room"
"34960149","Winter","181","181","1","Private room"
"34960628","Autumn","182","182","1","Private room"
"34960628","Spring","115","116","0.991379","Private room"
"34960628","Summer","160","161","0.993789","Private room"
"34960628","Winter","181","181","1","Private room"
"34964007","Autumn","181","182","0.994505","Private room"
"34964007","Spring","90","116","0.775862","Private room"
"34964007","Summer","153","161","0.950311","Private room"
"34964007","Winter","122","181","0.674033","Private room"
"34964751","Autumn","182","182","1","Private room"
"34964751","Spring","115","116","0.991379","Private room"
"34964751","Summer","160","161","0.993789","Private room"
"34964751","Winter","181","181","1","Private room"
"34980466","Autumn","182","182","1","Private room"
"34980466","Spring","116","116","1","Private room"
"34980466","Summer","161","161","1","Private room"
"34980466","Winter","181","181","1","Private room"
"34983201","Autumn","182","182","1","Private room"
"34983201","Spring","116","116","1","Private room"
"34983201","Summer","161","161","1","Private room"
"34983201","Winter","181","181","1","Private room"
"34983426","Autumn","91","91","1",
"34983426","Spring","24","24","1",
"34983426","Summer","69","69","1",
"34983426","Winter","91","91","1",
"34987460","Autumn","182","182","1","Private room"
"34987460","Spring","115","116","0.991379","Private room"
"34987460","Summer","160","161","0.993789","Private room"
"34987460","Winter","181","181","1","Private room"
"34989665","Autumn","182","182","1","Entire home/apt"
"34989665","Spring","115","116","0.991379","Entire home/apt"
"34989665","Summer","160","161","0.993789","Entire home/apt"
"34989665","Winter","181","181","1","Entire home/apt"
"34990557","Autumn","182","182","1","Entire home/apt"
"34990557","Spring","115","116","0.991379","Entire home/apt"
"34990557","Summer","160","161","0.993789","Entire home/apt"
"34990557","Winter","181","181","1","Entire home/apt"
"34991086","Autumn","182","182","1","Entire home/apt"
"34991086","Spring","115","116","0.991379","Entire home/apt"
"34991086","Summer","160","161","0.993789","Entire home/apt"
"34991086","Winter","181","181","1","Entire home/apt"
"34991597","Autumn","0","91","0","Private room"
"34991597","Spring","67","92","0.728261","Private room"
"34991597","Summer","23","92","0.25","Private room"
"34991597","Winter","0","90","0","Private room"
"34991747","Autumn","182","182","1","Private room"
"34991747","Spring","115","116","0.991379","Private room"
"34991747","Summer","160","161","0.993789","Private room"
"34991747","Winter","181","181","1","Private room"
"34992002","Autumn","91","91","1",
"34992002","Spring","24","24","1",
"34992002","Summer","68","69","0.985507",
"34992002","Winter","91","91","1",
"34992623","Autumn","182","182","1","Entire home/apt"
"34992623","Spring","115","116","0.991379","Entire home/apt"
"34992623","Summer","160","161","0.993789","Entire home/apt"
"34992623","Winter","181","181","1","Entire home/apt"
"34992740","Autumn","182","182","1","Private room"
"34992740","Spring","116","116","1","Private room"
"34992740","Summer","161","161","1","Private room"
"34992740","Winter","181","181","1","Private room"
"34992922","Autumn","91","91","1",
"34992922","Spring","24","24","1",
"34992922","Summer","68","69","0.985507",
"34992922","Winter","91","91","1",
"34993336","Autumn","182","182","1","Entire home/apt"
"34993336","Spring","115","116","0.991379","Entire home/apt"
"34993336","Summer","160","161","0.993789","Entire home/apt"
"34993336","Winter","181","181","1","Entire home/apt"
"35013083","Autumn","0","91","0",
"35013083","Spring","0","24","0",
"35013083","Summer","0","69","0",
"35013083","Winter","0","91","0",
"35013661","Autumn","182","182","1","Private room"
"35013661","Spring","115","116","0.991379","Private room"
"35013661","Summer","160","161","0.993789","Private room"
"35013661","Winter","181","181","1","Private room"
"35020272","Autumn","182","182","1","Private room"
"35020272","Spring","116","116","1","Private room"
"35020272","Summer","161","161","1","Private room"
"35020272","Winter","181","181","1","Private room"
"35024068","Autumn","182","182","1","Private room"
"35024068","Spring","116","116","1","Private room"
"35024068","Summer","161","161","1","Private room"
"35024068","Winter","181","181","1","Private room"
"35026188","Autumn","91","91","1",
"35026188","Spring","24","24","1",
"35026188","Summer","69","69","1",
"35026188","Winter","91","91","1",
"35026505","Autumn","182","182","1","Private room"
"35026505","Spring","115","116","0.991379","Private room"
"35026505","Summer","160","161","0.993789","Private room"
"35026505","Winter","181","181","1","Private room"
"35026649","Autumn","91","91","1",
"35026649","Spring","24","24","1",
"35026649","Summer","69","69","1",
"35026649","Winter","91","91","1",
"35026781","Autumn","182","182","1","Private room"
"35026781","Spring","115","116","0.991379","Private room"
"35026781","Summer","160","161","0.993789","Private room"
"35026781","Winter","181","181","1","Private room"
"35042156","Autumn","21","182","0.115385","Private room"
"35042156","Spring","68","116","0.586207","Private room"
"35042156","Summer","92","161","0.571429","Private room"
"35042156","Winter","0","181","0","Private room"
"35046283","Autumn","182","182","1","Private room"
"35046283","Spring","115","116","0.991379","Private room"
"35046283","Summer","160","161","0.993789","Private room"
"35046283","Winter","181","181","1","Private room"
"35046414","Autumn","182","182","1","Private room"
"35046414","Spring","115","116","0.991379","Private room"
"35046414","Summer","160","161","0.993789","Private room"
"35046414","Winter","181","181","1","Private room"
"35046508","Autumn","182","182","1","Private room"
"35046508","Spring","115","116","0.991379","Private room"
"35046508","Summer","160","161","0.993789","Private room"
"35046508","Winter","181","181","1","Private room"
"35109091","Autumn","91","91","1",
"35109091","Spring","24","24","1",
"35109091","Summer","68","69","0.985507",
"35109091","Winter","91","91","1",
"35109521","Autumn","91","91","1",
"35109521","Spring","24","24","1",
"35109521","Summer","69","69","1",
"35109521","Winter","91","91","1",
"35110526","Autumn","91","91","1",
"35110526","Spring","24","24","1",
"35110526","Summer","69","69","1",
"35110526","Winter","91","91","1",
"35110744","Autumn","182","182","1","Private room"
"35110744","Spring","116","116","1","Private room"
"35110744","Summer","161","161","1","Private room"
"35110744","Winter","181","181","1","Private room"
"35111036","Autumn","91","91","1",
"35111036","Spring","24","24","1",
"35111036","Summer","69","69","1",
"35111036","Winter","91","91","1",
"35111752","Autumn","182","182","1","Private room"
"35111752","Spring","116","116","1","Private room"
"35111752","Summer","161","161","1","Private room"
"35111752","Winter","181","181","1","Private room"
"35113171","Autumn","182","182","1","Private room"
"35113171","Spring","115","116","0.991379","Private room"
"35113171","Summer","160","161","0.993789","Private room"
"35113171","Winter","181","181","1","Private room"
"35143112","Autumn","91","91","1",
"35143112","Spring","24","24","1",
"35143112","Summer","69","69","1",
"35143112","Winter","91","91","1",
"35143385","Autumn","91","91","1",
"35143385","Spring","24","24","1",
"35143385","Summer","69","69","1",
"35143385","Winter","91","91","1",
"35143975","Autumn","182","182","1","Private room"
"35143975","Spring","115","116","0.991379","Private room"
"35143975","Summer","160","161","0.993789","Private room"
"35143975","Winter","181","181","1","Private room"
"35145264","Autumn","182","182","1","Private room"
"35145264","Spring","115","116","0.991379","Private room"
"35145264","Summer","160","161","0.993789","Private room"
"35145264","Winter","181","181","1","Private room"
"35145564","Autumn","182","182","1","Private room"
"35145564","Spring","116","116","1","Private room"
"35145564","Summer","161","161","1","Private room"
"35145564","Winter","181","181","1","Private room"
"35146024","Autumn","91","91","1",
"35146024","Spring","24","24","1",
"35146024","Summer","68","69","0.985507",
"35146024","Winter","91","91","1",
"35166540","Autumn","0","91","0",
"35166540","Spring","0","24","0",
"35166540","Summer","0","69","0",
"35166540","Winter","0","91","0",
"35168058","Autumn","0","91","0",
"35168058","Spring","0","24","0",
"35168058","Summer","0","69","0",
"35168058","Winter","0","91","0",
"35178316","Autumn","91","91","1",
"35178316","Spring","24","24","1",
"35178316","Summer","69","69","1",
"35178316","Winter","91","91","1",
"35179973","Autumn","182","182","1","Private room"
"35179973","Spring","116","116","1","Private room"
"35179973","Summer","161","161","1","Private room"
"35179973","Winter","181","181","1","Private room"
"35180310","Autumn","182","182","1","Private room"
"35180310","Spring","115","116","0.991379","Private room"
"35180310","Summer","160","161","0.993789","Private room"
"35180310","Winter","181","181","1","Private room"
"35181958","Autumn","182","182","1","Private room"
"35181958","Spring","116","116","1","Private room"
"35181958","Summer","161","161","1","Private room"
"35181958","Winter","181","181","1","Private room"
"35188496","Autumn","0","91","0",
"35188496","Spring","0","24","0",
"35188496","Summer","0","69","0",
"35188496","Winter","0","91","0",
"35205023","Autumn","0","91","0",
"35205023","Spring","0","24","0",
"35205023","Summer","0","69","0",
"35205023","Winter","0","91","0",
"35209719","Autumn","38","182","0.208791","Entire home/apt"
"35209719","Spring","0","116","0","Entire home/apt"
"35209719","Summer","27","161","0.167702","Entire home/apt"
"35209719","Winter","20","181","0.110497","Entire home/apt"
"35213826","Autumn","182","182","1","Private room"
"35213826","Spring","115","116","0.991379","Private room"
"35213826","Summer","160","161","0.993789","Private room"
"35213826","Winter","181","181","1","Private room"
"35214832","Autumn","91","91","1",
"35214832","Spring","24","24","1",
"35214832","Summer","69","69","1",
"35214832","Winter","91","91","1",
"35215023","Autumn","91","91","1",
"35215023","Spring","24","24","1",
"35215023","Summer","69","69","1",
"35215023","Winter","91","91","1",
"35215567","Autumn","182","182","1","Private room"
"35215567","Spring","116","116","1","Private room"
"35215567","Summer","161","161","1","Private room"
"35215567","Winter","181","181","1","Private room"
"35217160","Autumn","182","182","1","Private room"
"35217160","Spring","116","116","1","Private room"
"35217160","Summer","161","161","1","Private room"
"35217160","Winter","181","181","1","Private room"
"35217762","Autumn","91","91","1",
"35217762","Spring","24","24","1",
"35217762","Summer","69","69","1",
"35217762","Winter","91","91","1",
"35217971","Autumn","91","91","1",
"35217971","Spring","24","24","1",
"35217971","Summer","69","69","1",
"35217971","Winter","91","91","1",
"35234241","Autumn","53","91","0.582418",
"35234241","Spring","24","24","1",
"35234241","Summer","13","69","0.188406",
"35234241","Winter","69","91","0.758242",
"35236486","Autumn","78","91","0.857143",
"35236486","Spring","24","24","1",
"35236486","Summer","22","69","0.318841",
"35236486","Winter","85","91","0.934066",
"35236683","Autumn","55","91","0.604396",
"35236683","Spring","24","24","1",
"35236683","Summer","0","69","0",
"35236683","Winter","91","91","1",
"35240081","Autumn","78","91","0.857143","Entire home/apt"
"35240081","Spring","26","92","0.282609","Entire home/apt"
"35240081","Summer","59","92","0.641304","Entire home/apt"
"35240081","Winter","20","90","0.222222","Entire home/apt"
"35240987","Autumn","88","91","0.967033","Entire home/apt"
"35240987","Spring","49","92","0.532609","Entire home/apt"
"35240987","Summer","84","92","0.913043","Entire home/apt"
"35240987","Winter","90","90","1","Entire home/apt"
"35241305","Autumn","0","91","0",
"35241305","Spring","8","24","0.333333",
"35241305","Summer","0","69","0",
"35241305","Winter","0","91","0",
"35241747","Autumn","182","182","1","Entire home/apt"
"35241747","Spring","115","116","0.991379","Entire home/apt"
"35241747","Summer","160","161","0.993789","Entire home/apt"
"35241747","Winter","181","181","1","Entire home/apt"
"35247243","Autumn","91","91","1",
"35247243","Spring","24","24","1",
"35247243","Summer","68","69","0.985507",
"35247243","Winter","91","91","1",
"35247458","Autumn","182","182","1","Private room"
"35247458","Spring","115","116","0.991379","Private room"
"35247458","Summer","161","161","1","Private room"
"35247458","Winter","181","181","1","Private room"
"35248307","Autumn","91","91","1",
"35248307","Spring","24","24","1",
"35248307","Summer","68","69","0.985507",
"35248307","Winter","91","91","1",
"35248477","Autumn","91","91","1",
"35248477","Spring","24","24","1",
"35248477","Summer","69","69","1",
"35248477","Winter","91","91","1",
"35248495","Autumn","91","91","1",
"35248495","Spring","24","24","1",
"35248495","Summer","69","69","1",
"35248495","Winter","91","91","1",
"35248929","Autumn","91","91","1",
"35248929","Spring","24","24","1",
"35248929","Summer","68","69","0.985507",
"35248929","Winter","91","91","1",
"35249356","Autumn","91","91","1",
"35249356","Spring","24","24","1",
"35249356","Summer","68","69","0.985507",
"35249356","Winter","91","91","1",
"35250040","Autumn","91","91","1",
"35250040","Spring","24","24","1",
"35250040","Summer","69","69","1",
"35250040","Winter","91","91","1",
"35250847","Autumn","91","91","1",
"35250847","Spring","24","24","1",
"35250847","Summer","69","69","1",
"35250847","Winter","91","91","1",
"3525683","Autumn","182","182","1","Entire home/apt"
"3525683","Spring","105","116","0.905172","Entire home/apt"
"3525683","Summer","100","161","0.621118","Entire home/apt"
"3525683","Winter","181","181","1","Entire home/apt"
"35275292","Autumn","182","182","1","Private room"
"35275292","Spring","115","116","0.991379","Private room"
"35275292","Summer","160","161","0.993789","Private room"
"35275292","Winter","181","181","1","Private room"
"35275405","Autumn","182","182","1","Private room"
"35275405","Spring","115","116","0.991379","Private room"
"35275405","Summer","160","161","0.993789","Private room"
"35275405","Winter","181","181","1","Private room"
"35275556","Autumn","91","91","1",
"35275556","Spring","24","24","1",
"35275556","Summer","68","69","0.985507",
"35275556","Winter","91","91","1",
"35276113","Autumn","182","182","1","Private room"
"35276113","Spring","115","116","0.991379","Private room"
"35276113","Summer","160","161","0.993789","Private room"
"35276113","Winter","181","181","1","Private room"
"35291265","Autumn","21","182","0.115385","Entire home/apt"
"35291265","Spring","0","116","0","Entire home/apt"
"35291265","Summer","64","161","0.397516","Entire home/apt"
"35291265","Winter","0","181","0","Entire home/apt"
"35294323","Autumn","21","182","0.115385","Private room"
"35294323","Spring","68","116","0.586207","Private room"
"35294323","Summer","52","161","0.322981","Private room"
"35294323","Winter","0","181","0","Private room"
"35320019","Autumn","182","182","1","Private room"
"35320019","Spring","115","116","0.991379","Private room"
"35320019","Summer","160","161","0.993789","Private room"
"35320019","Winter","181","181","1","Private room"
"35320246","Autumn","91","91","1",
"35320246","Spring","24","24","1",
"35320246","Summer","68","69","0.985507",
"35320246","Winter","91","91","1",
"35320356","Autumn","182","182","1","Private room"
"35320356","Spring","115","116","0.991379","Private room"
"35320356","Summer","160","161","0.993789","Private room"
"35320356","Winter","181","181","1","Private room"
"35322959","Autumn","91","91","1",
"35322959","Spring","24","24","1",
"35322959","Summer","68","69","0.985507",
"35322959","Winter","91","91","1",
"35323223","Autumn","182","182","1","Private room"
"35323223","Spring","115","116","0.991379","Private room"
"35323223","Summer","160","161","0.993789","Private room"
"35323223","Winter","181","181","1","Private room"
"35332164","Autumn","182","182","1","Entire home/apt"
"35332164","Spring","115","116","0.991379","Entire home/apt"
"35332164","Summer","160","161","0.993789","Entire home/apt"
"35332164","Winter","181","181","1","Entire home/apt"
"35332762","Autumn","59","91","0.648352",
"35332762","Spring","24","24","1",
"35332762","Summer","23","69","0.333333",
"35332762","Winter","89","91","0.978022",
"35333347","Autumn","74","91","0.813187",
"35333347","Spring","24","24","1",
"35333347","Summer","25","69","0.362319",
"35333347","Winter","84","91","0.923077",
"35333680","Autumn","182","182","1","Private room"
"35333680","Spring","116","116","1","Private room"
"35333680","Summer","161","161","1","Private room"
"35333680","Winter","181","181","1","Private room"
"35333864","Autumn","64","91","0.703297",
"35333864","Spring","24","24","1",
"35333864","Summer","25","69","0.362319",
"35333864","Winter","81","91","0.89011",
"35334153","Autumn","68","91","0.747253",
"35334153","Spring","24","24","1",
"35334153","Summer","30","69","0.434783",
"35334153","Winter","85","91","0.934066",
"35334265","Autumn","182","182","1","Private room"
"35334265","Spring","116","116","1","Private room"
"35334265","Summer","161","161","1","Private room"
"35334265","Winter","181","181","1","Private room"
"35334701","Autumn","182","182","1","Private room"
"35334701","Spring","116","116","1","Private room"
"35334701","Summer","161","161","1","Private room"
"35334701","Winter","181","181","1","Private room"
"35335181","Autumn","182","182","1","Private room"
"35335181","Spring","116","116","1","Private room"
"35335181","Summer","161","161","1","Private room"
"35335181","Winter","181","181","1","Private room"
"35356836","Autumn","91","91","1",
"35356836","Spring","24","24","1",
"35356836","Summer","68","69","0.985507",
"35356836","Winter","91","91","1",
"35356993","Autumn","182","182","1","Private room"
"35356993","Spring","115","116","0.991379","Private room"
"35356993","Summer","160","161","0.993789","Private room"
"35356993","Winter","181","181","1","Private room"
"35357067","Autumn","91","91","1",
"35357067","Spring","24","24","1",
"35357067","Summer","68","69","0.985507",
"35357067","Winter","91","91","1",
"3535812","Autumn","0","91","0",
"3535812","Spring","0","24","0",
"3535812","Summer","65","69","0.942029",
"3535812","Winter","0","91","0",
"35358609","Autumn","182","182","1","Private room"
"35358609","Spring","115","116","0.991379","Private room"
"35358609","Summer","160","161","0.993789","Private room"
"35358609","Winter","181","181","1","Private room"
"35361148","Autumn","91","182","0.5","Entire home/apt"
"35361148","Spring","115","116","0.991379","Entire home/apt"
"35361148","Summer","140","161","0.869565","Entire home/apt"
"35361148","Winter","151","181","0.834254","Entire home/apt"
"35366128","Autumn","182","182","1","Private room"
"35366128","Spring","116","116","1","Private room"
"35366128","Summer","161","161","1","Private room"
"35366128","Winter","181","181","1","Private room"
"35366366","Autumn","182","182","1","Private room"
"35366366","Spring","54","116","0.465517","Private room"
"35366366","Summer","160","161","0.993789","Private room"
"35366366","Winter","181","181","1","Private room"
"35366666","Autumn","182","182","1","Private room"
"35366666","Spring","116","116","1","Private room"
"35366666","Summer","161","161","1","Private room"
"35366666","Winter","181","181","1","Private room"
"35367339","Autumn","182","182","1","Private room"
"35367339","Spring","116","116","1","Private room"
"35367339","Summer","161","161","1","Private room"
"35367339","Winter","181","181","1","Private room"
"35367638","Autumn","182","182","1","Private room"
"35367638","Spring","116","116","1","Private room"
"35367638","Summer","161","161","1","Private room"
"35367638","Winter","181","181","1","Private room"
"35367934","Autumn","182","182","1","Private room"
"35367934","Spring","116","116","1","Private room"
"35367934","Summer","161","161","1","Private room"
"35367934","Winter","181","181","1","Private room"
"35368419","Autumn","182","182","1","Private room"
"35368419","Spring","116","116","1","Private room"
"35368419","Summer","161","161","1","Private room"
"35368419","Winter","181","181","1","Private room"
"35369439","Autumn","91","91","1",
"35369439","Spring","24","24","1",
"35369439","Summer","68","69","0.985507",
"35369439","Winter","91","91","1",
"35384633","Autumn","21","182","0.115385","Entire home/apt"
"35384633","Spring","68","116","0.586207","Entire home/apt"
"35384633","Summer","92","161","0.571429","Entire home/apt"
"35384633","Winter","0","181","0","Entire home/apt"
"35388208","Autumn","182","182","1","Private room"
"35388208","Spring","115","116","0.991379","Private room"
"35388208","Summer","160","161","0.993789","Private room"
"35388208","Winter","181","181","1","Private room"
"35389798","Autumn","91","91","1",
"35389798","Spring","24","24","1",
"35389798","Summer","68","69","0.985507",
"35389798","Winter","91","91","1",
"35391005","Autumn","91","91","1",
"35391005","Spring","24","24","1",
"35391005","Summer","68","69","0.985507",
"35391005","Winter","91","91","1",
"35400175","Autumn","21","182","0.115385","Entire home/apt"
"35400175","Spring","19","116","0.163793","Entire home/apt"
"35400175","Summer","86","161","0.534162","Entire home/apt"
"35400175","Winter","0","181","0","Entire home/apt"
"35402756","Autumn","182","182","1","Private room"
"35402756","Spring","116","116","1","Private room"
"35402756","Summer","161","161","1","Private room"
